stop_date,stop_time,driver_gender,driver_age,driver_race,violation,search_conducted,stop_outcome,is_arrested,drugs_related_stop,year
2006-07-02,2023-09-14 09:15:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-07-05,2023-09-14 06:25:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-07-07,2023-09-14 19:35:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-07-13,2023-09-14 08:55:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-07-18,2023-09-14 12:42:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-07-24,2023-09-14 16:20:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-07-26,2023-09-14 10:00:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-08-03,2023-09-14 11:20:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-08-07,2023-09-14 15:20:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-08-08,2023-09-14 11:35:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-08-09,2023-09-14 11:40:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-08-12,2023-09-14 09:10:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-08-29,2023-09-14 17:45:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-08-31,2023-09-14 09:35:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-09-01,2023-09-14 07:55:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-09-03,2023-09-14 00:45:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-09-06,2023-09-14 17:30:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-09-10,2023-09-14 11:50:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-09-10,2023-09-14 19:37:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-09-13,2023-09-14 02:45:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-09-13,2023-09-14 14:00:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-09-18,2023-09-14 09:45:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-09-20,2023-09-14 15:10:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-09-25,2023-09-14 10:20:00,M,56,Black,Speeding,False,Citation,False,False,2006
2006-09-27,2023-09-14 23:05:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-09-30,2023-09-14 08:50:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-10-02,2023-09-14 23:36:00,M,56,White,Speeding,False,Warning,False,False,2006
2006-10-03,2023-09-14 12:05:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-10-10,2023-09-14 20:30:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-10-17,2023-09-14 09:50:00,F,56,Asian,Speeding,False,Citation,False,False,2006
2006-10-18,2023-09-14 01:45:00,M,56,Asian,Speeding,False,Citation,False,False,2006
2006-10-18,2023-09-14 07:15:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-10-27,2023-09-14 12:10:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-10-29,2023-09-14 21:45:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-10-30,2023-09-14 08:00:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-10-31,2023-09-14 00:00:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-11-04,2023-09-14 10:13:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-11-07,2023-09-14 14:32:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-11-08,2023-09-14 14:15:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-11-09,2023-09-14 13:35:00,M,56,Asian,Speeding,False,Citation,False,False,2006
2006-11-09,2023-09-14 17:45:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-11-14,2023-09-14 16:14:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-11-19,2023-09-14 00:30:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-11-19,2023-09-14 14:00:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-11-27,2023-09-14 11:35:00,M,56,White,Speeding,False,Warning,False,False,2006
2006-11-28,2023-09-14 06:45:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-11-29,2023-09-14 23:50:00,M,56,Black,Speeding,False,Citation,False,False,2006
2006-11-30,2023-09-14 06:40:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-12-03,2023-09-14 08:45:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-12-04,2023-09-14 13:55:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-12-04,2023-09-14 22:30:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-12-06,2023-09-14 09:35:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-12-09,2023-09-14 09:35:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-12-10,2023-09-14 11:25:00,M,56,Hispanic,Speeding,False,Citation,False,False,2006
2006-12-12,2023-09-14 01:13:00,F,56,White,Speeding,False,Citation,False,False,2006
2006-12-12,2023-09-14 06:45:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-12-12,2023-09-14 23:25:00,M,56,Asian,Speeding,False,Citation,False,False,2006
2006-12-18,2023-09-14 14:12:00,M,56,White,Speeding,False,Citation,False,False,2006
2006-12-29,2023-09-14 11:30:00,M,56,Black,Speeding,False,Citation,False,False,2006
2007-01-13,2023-09-14 10:13:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-01-15,2023-09-14 14:00:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-01-16,2023-09-14 22:20:00,M,56,Black,Speeding,False,Citation,False,False,2007
2007-01-18,2023-09-14 07:50:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-01-23,2023-09-14 08:10:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-01-24,2023-09-14 02:15:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-01-26,2023-09-14 09:33:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-01-31,2023-09-14 12:55:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-02-01,2023-09-14 08:10:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-02-01,2023-09-14 13:58:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-02-03,2023-09-14 03:45:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-02-04,2023-09-14 11:15:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-02-06,2023-09-14 16:05:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-02-11,2023-09-14 18:29:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-02-12,2023-09-14 16:23:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-02-12,2023-09-14 18:35:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-02-13,2023-09-14 18:41:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-02-17,2023-09-14 11:15:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-02-24,2023-09-14 09:25:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-02-26,2023-09-14 15:50:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-03-03,2023-09-14 17:19:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-03-05,2023-09-14 16:30:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-03-07,2023-09-14 19:50:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-03-08,2023-09-14 08:40:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-03-11,2023-09-14 11:23:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-03-11,2023-09-14 23:56:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-03-13,2023-09-14 16:50:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-03-14,2023-09-14 13:00:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-03-27,2023-09-14 22:30:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-04-03,2023-09-14 10:15:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-04-05,2023-09-14 15:47:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-04-10,2023-09-14 11:05:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-04-13,2023-09-14 07:45:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-04-13,2023-09-14 10:15:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-04-15,2023-09-14 10:00:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-04-20,2023-09-14 12:32:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-04-21,2023-09-14 08:50:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-04-30,2023-09-14 20:20:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-05-01,2023-09-14 12:00:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-05-05,2023-09-14 06:45:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-05-05,2023-09-14 10:55:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-05-06,2023-09-14 01:45:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-05-09,2023-09-14 06:51:00,M,56,Hispanic,Speeding,False,Citation,False,False,2007
2007-05-09,2023-09-14 09:19:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-05-17,2023-09-14 20:40:00,M,56,Black,Speeding,False,Citation,False,False,2007
2007-05-21,2023-09-14 13:25:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-05-22,2023-09-14 11:15:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-05-24,2023-09-14 08:20:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-05-25,2023-09-14 09:22:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-05-25,2023-09-14 17:21:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-05-26,2023-09-14 19:55:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-05-30,2023-09-14 16:00:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-05-30,2023-09-14 18:53:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-06-05,2023-09-14 00:12:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-06-05,2023-09-14 13:20:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-06-06,2023-09-14 12:34:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-06-07,2023-09-14 07:26:00,M,56,Black,Speeding,False,Citation,False,False,2007
2007-06-12,2023-09-14 11:07:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-06-18,2023-09-14 06:20:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-06-21,2023-09-14 20:22:00,M,56,Black,Speeding,False,Citation,False,False,2007
2007-06-22,2023-09-14 10:04:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-06-27,2023-09-14 16:07:00,M,56,Black,Speeding,False,Citation,False,False,2007
2007-06-29,2023-09-14 03:15:00,F,56,Black,Speeding,False,Citation,False,False,2007
2007-07-08,2023-09-14 15:04:00,F,56,Black,Speeding,False,Citation,False,False,2007
2007-07-13,2023-09-14 07:48:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-07-15,2023-09-14 07:57:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-07-15,2023-09-14 09:23:00,M,56,Hispanic,Speeding,False,Citation,False,False,2007
2007-07-22,2023-09-14 09:41:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-07-28,2023-09-14 00:04:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-08-07,2023-09-14 22:48:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-08-12,2023-09-14 07:30:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-08-25,2023-09-14 07:02:00,F,56,White,Speeding,False,Warning,False,False,2007
2007-08-25,2023-09-14 10:43:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-08-27,2023-09-14 00:06:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-08-29,2023-09-14 08:15:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-08-30,2023-09-14 14:35:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-09-03,2023-09-14 09:57:00,M,56,Black,Speeding,False,Citation,False,False,2007
2007-09-10,2023-09-14 12:32:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-09-13,2023-09-14 07:23:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-09-15,2023-09-14 23:50:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-09-19,2023-09-14 19:51:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-09-20,2023-09-14 20:22:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-09-24,2023-09-14 19:25:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-09-27,2023-09-14 09:55:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-10-03,2023-09-14 09:25:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-10-11,2023-09-14 06:58:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-10-12,2023-09-14 07:10:00,M,56,Black,Speeding,False,Citation,False,False,2007
2007-10-21,2023-09-14 00:38:00,M,56,Asian,Speeding,False,Citation,False,False,2007
2007-10-23,2023-09-14 07:45:00,M,56,Hispanic,Speeding,False,Citation,False,False,2007
2007-10-26,2023-09-14 12:39:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-10-28,2023-09-14 08:19:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-10-29,2023-09-14 15:46:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-11-01,2023-09-14 10:00:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-11-07,2023-09-14 08:55:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-11-17,2023-09-14 21:54:00,F,56,Hispanic,Speeding,False,Citation,False,False,2007
2007-11-18,2023-09-14 07:13:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-11-18,2023-09-14 11:25:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-11-19,2023-09-14 10:27:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-11-20,2023-09-14 11:50:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-11-24,2023-09-14 19:56:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-11-27,2023-09-14 00:31:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-11-27,2023-09-14 07:31:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-11-27,2023-09-14 08:01:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-11-29,2023-09-14 19:24:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-11-29,2023-09-14 20:45:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-11-30,2023-09-14 10:12:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-12-01,2023-09-14 08:14:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-12-04,2023-09-14 12:01:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-12-06,2023-09-14 20:16:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-12-22,2023-09-14 12:00:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-12-24,2023-09-14 21:37:00,M,56,White,Speeding,False,Citation,False,False,2007
2007-12-26,2023-09-14 16:15:00,M,56,Black,Speeding,False,Citation,False,False,2007
2007-12-27,2023-09-14 07:30:00,F,56,White,Speeding,False,Citation,False,False,2007
2007-12-30,2023-09-14 22:17:00,M,56,White,Speeding,False,Citation,False,False,2007
2008-01-03,2023-09-14 01:50:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-01-07,2023-09-14 15:45:00,M,56,Black,Speeding,False,Citation,False,False,2008
2008-01-13,2023-09-14 02:11:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-01-13,2023-09-14 09:05:00,F,56,White,Speeding,False,Citation,False,False,2008
2008-01-13,2023-09-14 13:38:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-01-16,2023-09-14 21:46:00,M,56,Black,Speeding,False,Citation,False,False,2008
2008-01-18,2023-09-14 18:04:00,F,56,White,Speeding,False,Citation,False,False,2008
2008-01-19,2023-09-14 12:06:00,F,56,White,Speeding,False,Citation,False,False,2008
2008-01-24,2023-09-14 17:13:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-01-27,2023-09-14 08:17:00,F,56,Black,Speeding,False,Citation,False,False,2008
2008-02-01,2023-09-14 09:02:00,F,56,White,Speeding,False,Citation,False,False,2008
2008-02-02,2023-09-14 14:21:00,F,56,White,Speeding,False,Citation,False,False,2008
2008-02-03,2023-09-14 09:40:00,F,56,Hispanic,Speeding,False,Citation,False,False,2008
2008-02-04,2023-09-14 10:30:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-02-07,2023-09-14 20:20:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-02-10,2023-09-14 23:13:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-02-11,2023-09-14 17:13:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-02-14,2023-09-14 11:01:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-02-16,2023-09-14 19:50:00,M,56,Black,Speeding,False,Citation,False,False,2008
2008-02-17,2023-09-14 17:22:00,F,56,Black,Speeding,False,Citation,False,False,2008
2008-02-29,2023-09-14 02:12:00,M,56,Hispanic,Speeding,False,Citation,False,False,2008
2008-03-15,2023-09-14 12:57:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-03-17,2023-09-14 07:49:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-03-23,2023-09-14 01:00:00,M,56,Black,Speeding,False,Citation,False,False,2008
2008-03-27,2023-09-14 16:35:00,F,56,White,Speeding,False,Citation,False,False,2008
2008-04-02,2023-09-14 12:20:00,F,56,Hispanic,Speeding,False,Citation,False,False,2008
2008-04-06,2023-09-14 13:35:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-04-14,2023-09-14 21:31:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-05-06,2023-09-14 08:42:00,M,56,Black,Speeding,False,Citation,False,False,2008
2008-05-09,2023-09-14 21:47:00,F,56,White,Speeding,False,Citation,False,False,2008
2008-05-11,2023-09-14 17:26:00,M,56,Asian,Speeding,False,Citation,False,False,2008
2008-05-13,2023-09-14 08:26:00,M,56,Black,Speeding,False,Citation,False,False,2008
2008-05-14,2023-09-14 15:11:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-05-14,2023-09-14 23:07:00,M,56,Black,Speeding,False,Citation,False,False,2008
2008-05-25,2023-09-14 07:58:00,F,56,White,Speeding,False,Citation,False,False,2008
2008-05-25,2023-09-14 08:54:00,F,56,White,Speeding,False,Citation,False,False,2008
2008-05-29,2023-09-14 19:44:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-05-30,2023-09-14 19:50:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-06-01,2023-09-14 08:38:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-06-10,2023-09-14 01:58:00,M,56,Asian,Speeding,False,Citation,False,False,2008
2008-06-22,2023-09-14 20:25:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-06-28,2023-09-14 11:20:00,F,56,White,Speeding,False,Citation,False,False,2008
2008-07-11,2023-09-14 07:12:00,M,56,Black,Speeding,False,Citation,False,False,2008
2008-07-21,2023-09-14 10:13:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-07-29,2023-09-14 02:12:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-07-31,2023-09-14 11:16:00,F,56,White,Speeding,False,Citation,False,False,2008
2008-08-07,2023-09-14 02:05:00,M,56,White,Speeding,False,Citation,False,False,2008
2008-08-09,2023-09-14 02:10:00,M,56,Black,Speeding,False,Citation,False,False,2008
2008-08-23,2023-09-14 18:00:00,M,56,White,Speeding,False,Citation,False,False,2008
